Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Fwd Header Len,Bwd Header Len,Pkt Len Mean,Pkt Len Std,Pkt Len Var
192.168.85.228-99.86.19.202-53091-443-6,192.168.85.228,53091,99.86.19.202,443,6,961,0,2,0,0,0,0,0,0,0,0,0,0,0,2081.165453,0,40,0,0,0
192.168.85.228-16.16.224.57-52933-443-6,192.168.85.228,52933,16.16.224.57,443,6,60636500,1,3,0,0,0,0,0,0,0,0,0,0,0,0.065966868,20,84,0,0,0
192.168.85.228-16.16.224.57-52935-443-6,192.168.85.228,52935,16.16.224.57,443,6,60636300,1,3,0,0,0,0,0,0,0,0,0,0,0,0.065967086,20,84,0,0,0
192.168.85.228-16.16.224.57-52936-443-6,192.168.85.228,52936,16.16.224.57,443,6,60635929,1,3,0,0,0,0,0,0,0,0,0,0,0,0.065967489,20,84,0,0,0
134.221.96.10-8.215.0.20-0-0-0,134.221.96.10,0,8.215.0.20,0,0,117136651,39,1,0,0,0,0,0,0,0,0,0,0,0,0.341481506,0,0,0,0,0
192.168.85.228-99.86.20.103-62627-443-6,192.168.85.228,62627,99.86.20.103,443,6,92539739,7,9,150,230,50,0,21.42857143,26.72612419,50,0,25.55555556,24.2956329,4.106343978,0.172898694,140,180,25.29411765,24.65198954,607.7205882
192.168.85.228-192.168.85.99-53109-53-6,192.168.85.228,53109,192.168.85.99,53,6,321081,5,6,36,64,34,0,7.2,15.00666519,63,0,10.66666667,25.64111282,311.4478901,34.25926791,100,144,8.333333333,19.76375624,390.6060606
192.168.85.228-192.168.85.99-53110-53-6,192.168.85.228,53110,192.168.85.99,53,6,320857,5,6,36,52,34,0,7.2,15.00666519,51,0,8.666666667,20.74287026,274.2654828,34.28318534,100,144,7.333333333,16.83250823,283.3333333
192.168.85.228-192.168.85.99-53111-53-6,192.168.85.228,53111,192.168.85.99,53,6,320637,5,6,36,93,34,0,7.2,15.00666519,92,0,15.5,37.47932764,402.3241235,34.30670821,100,144,10.75,27.36661868,748.9318182
192.168.85.228-192.168.85.99-53114-53-6,192.168.85.228,53114,192.168.85.99,53,6,274414,5,6,40,98,38,0,8,16.79285562,97,0,16.33333333,39.52045884,502.8897943,40.08541838,100,144,11.5,29.03133104,842.8181818
192.168.85.228-192.168.85.99-53116-53-6,192.168.85.228,53116,192.168.85.99,53,6,277426,5,6,40,127,38,0,8,16.79285562,126,0,21.16666667,51.35919262,601.9623251,39.65021303,100,144,13.91666667,36.92857562,1363.719697
192.168.85.228-192.168.85.99-53117-53-6,192.168.85.228,53117,192.168.85.99,53,6,276897,5,6,40,98,38,0,8,16.79285562,97,0,16.33333333,39.52045884,498.3802641,39.72596308,100,144,11.5,29.03133104,842.8181818
192.168.85.228-192.168.85.99-53119-53-6,192.168.85.228,53119,192.168.85.99,53,6,276402,5,6,40,127,38,0,8,16.79285562,126,0,21.16666667,51.35919262,604.1924443,39.79710711,100,136,13.91666667,36.92857562,1363.719697
192.168.85.228-192.168.85.99-53115-53-6,192.168.85.228,53115,192.168.85.99,53,6,278364,4,6,40,86,38,0,10,18.69046103,85,0,14.33333333,34.62176579,452.6447385,35.9241856,80,144,11.45454545,26.89001166,723.0727273
192.168.85.228-192.168.85.99-53118-53-6,192.168.85.228,53118,192.168.85.99,53,6,277057,5,6,40,86,38,0,8,16.79285562,85,0,14.33333333,34.62176579,454.7800633,39.7030214,100,144,10.5,25.8509715,668.2727273
192.168.85.228-192.168.85.99-53129-53-6,192.168.85.228,53129,192.168.85.99,53,6,182083,5,6,35,51,33,0,7,14.56021978,50,0,8.5,20.33469941,472.3120775,60.41200991,100,144,7.166666667,16.45287117,270.6969697
192.168.85.228-192.168.85.99-53128-53-6,192.168.85.228,53128,192.168.85.99,53,6,195312,5,6,35,63,33,0,7,14.56021978,62,0,10.5,25.23291501,501.7612845,56.32014418,100,144,8.166666667,19.39462593,376.1515152
192.168.85.228-192.168.85.99-53130-53-6,192.168.85.228,53130,192.168.85.99,53,6,195336,5,6,35,92,33,0,7,14.56021978,91,0,15.33333333,37.07110285,650.1617725,56.31322439,100,144,10.58333333,27.02005428,730.0833333
134.221.96.15-48.244.0.49-0-0-0,134.221.96.15,0,48.244.0.49,0,0,101905021,4,1,0,0,0,0,0,0,0,0,0,0,0,0.049065296,0,0,0,0,0
134.221.96.10-53.130.0.63-0-0-0,134.221.96.10,0,53.130.0.63,0,0,90731200,3,1,0,0,0,0,0,0,0,0,0,0,0,0.044086268,0,0,0,0,0
134.221.96.10-53.130.0.20-0-0-0,134.221.96.10,0,53.130.0.20,0,0,90714528,3,1,0,0,0,0,0,0,0,0,0,0,0,0.04409437,0,0,0,0,0
192.168.85.228-104.199.240.237-65496-4070-6,192.168.85.228,65496,104.199.240.237,4070,6,60502449,4,5,11,44,11,0,2.75,5.5,11,0,8.8,4.91934955,0.909054111,0.148754309,80,100,6.6,5.680375574,32.26666667
192.168.85.228-20.198.118.190-62407-443-6,192.168.85.228,62407,20.198.118.190,443,6,90209432,5,4,88,569,44,0,17.6,24.09979253,175,44,142.25,65.5,7.283052176,0.099767838,100,80,70.1,74.89169958,5608.766667
134.221.96.15-48.244.0.78-0-0-0,134.221.96.15,0,48.244.0.78,0,0,90138174,3,1,0,0,0,0,0,0,0,0,0,0,0,0.044376315,0,0,0,0,0
192.168.85.228-35.186.224.47-65487-443-6,192.168.85.228,65487,35.186.224.47,443,6,93377036,7,9,105,159,35,0,15,18.70828693,35,0,17.66666667,16.80773631,2.82724759,0.171348339,140,180,17.58823529,17.15757421,294.3823529
192.168.85.228-192.168.85.255-57621-57621-17,192.168.85.228,57621,192.168.85.255,57621,17,90070403,3,1,132,44,44,44,44,0,44,44,44,0,1.954027007,0.044409705,24,8,44,0,0
134.221.96.5-110.94.0.21-0-0-0,134.221.96.5,0,110.94.0.21,0,0,89922041,1,1,0,0,0,0,0,0,0,0,0,0,0,0.022241488,0,0,0,0,0
134.221.96.1-176.48.0.78-0-0-0,134.221.96.1,0,176.48.0.78,0,0,80390597,2,1,0,0,0,0,0,0,0,0,0,0,0,0.037317797,0,0,0,0,0
134.221.96.1-176.48.0.20-0-0-0,134.221.96.1,0,176.48.0.20,0,0,80314601,2,1,0,0,0,0,0,0,0,0,0,0,0,0.037353108,0,0,0,0,0
134.221.96.4-21.192.0.52-0-0-0,134.221.96.4,0,21.192.0.52,0,0,118178927,4,1,0,0,0,0,0,0,0,0,0,0,0,0.042308727,0,0,0,0,0
134.221.96.4-21.192.0.20-0-0-0,134.221.96.4,0,21.192.0.20,0,0,118318616,4,1,0,0,0,0,0,0,0,0,0,0,0,0.042258777,0,0,0,0,0
192.168.85.228-192.168.85.99-53137-53-6,192.168.85.228,53137,192.168.85.99,53,6,258777,5,6,51,79,49,0,10.2,21.70714168,78,0,13.16666667,31.76423565,502.3630384,42.50764171,100,144,10.83333333,25.37297536,643.7878788
192.168.85.228-192.168.85.99-53139-53-6,192.168.85.228,53139,192.168.85.99,53,6,258114,4,6,51,101,49,0,12.75,24.18505048,100,0,16.83333333,40.74514286,588.8870809,38.74257111,80,144,13.81818182,32.102393,1030.563636
192.168.85.228-192.168.85.99-53141-53-6,192.168.85.228,53141,192.168.85.99,53,6,256033,5,6,35,51,33,0,7,14.56021978,50,0,8.5,20.33469941,335.8942011,42.96321177,100,144,7.166666667,16.45287117,270.6969697
192.168.85.228-192.168.85.99-53140-53-6,192.168.85.228,53140,192.168.85.99,53,6,256674,5,6,35,63,33,0,7,14.56021978,62,0,10.5,25.23291501,381.807273,42.8559184,100,144,8.166666667,19.39462593,376.1515152
192.168.85.228-192.168.85.99-53138-53-6,192.168.85.228,53138,192.168.85.99,53,6,259069,5,6,51,67,49,0,10.2,21.70714168,66,0,11.16666667,26.86571545,455.4771123,42.45973081,100,144,9.833333333,22.56640034,509.2424242
192.168.85.228-192.168.85.99-53143-53-6,192.168.85.228,53143,192.168.85.99,53,6,255235,5,6,35,63,33,0,7,14.56021978,62,0,10.5,25.23291501,383.9598801,43.09753756,100,136,8.166666667,19.39462593,376.1515152
192.168.85.228-192.168.85.99-53144-53-6,192.168.85.228,53144,192.168.85.99,53,6,254985,5,6,35,51,33,0,7,14.56021978,50,0,8.5,20.33469941,337.2747417,43.13979254,100,136,7.166666667,16.45287117,270.6969697
192.168.85.228-192.168.85.99-53145-53-6,192.168.85.228,53145,192.168.85.99,53,6,254711,5,6,35,85,33,0,7,14.56021978,84,0,14.16666667,34.21354508,471.1221738,43.18619926,100,136,10,25.13599375,631.8181818
192.168.85.228-192.168.85.99-53142-53-6,192.168.85.228,53142,192.168.85.99,53,6,256656,5,6,35,85,33,0,7,14.56021978,84,0,14.16666667,34.21354508,467.5518983,42.85892401,100,136,10,25.13599375,631.8181818
192.168.85.228-192.168.85.99-53156-53-6,192.168.85.228,53156,192.168.85.99,53,6,383787,4,6,40,98,38,0,10,18.69046103,97,0,16.33333333,39.52045884,359.5744515,26.05611967,80,144,12.54545455,30.2104738,912.6727273
192.168.85.228-192.168.85.99-53157-53-6,192.168.85.228,53157,192.168.85.99,53,6,383651,5,6,40,86,38,0,8,16.79285562,85,0,14.33333333,34.62176579,328.4234891,28.6718919,100,144,10.5,25.8509715,668.2727273
192.168.85.228-192.168.85.99-53158-53-6,192.168.85.228,53158,192.168.85.99,53,6,383518,5,6,40,127,38,0,8,16.79285562,126,0,21.16666667,51.35919262,435.4424043,28.68183501,100,144,13.91666667,36.92857562,1363.719697
192.168.85.228-192.168.85.99-53161-53-6,192.168.85.228,53161,192.168.85.99,53,6,386298,5,6,37,94,35,0,7.4,15.45315502,93,0,15.66666667,37.88755293,339.1164334,28.47542571,100,136,10.91666667,27.7143164,768.0833333
192.168.85.228-192.168.85.99-53160-53-6,192.168.85.228,53160,192.168.85.99,53,6,386895,5,6,37,53,35,0,7.4,15.45315502,52,0,8.833333333,21.1510441,232.6212538,28.43148658,100,144,7.5,17.21257468,296.2727273
192.168.85.228-192.168.85.99-53159-53-6,192.168.85.228,53159,192.168.85.99,53,6,387443,5,6,37,65,35,0,7.4,15.45315502,64,0,10.83333333,26.04931221,263.2645318,28.39127304,100,144,8.5,20.13364439,405.3636364
192.168.85.228-192.168.85.99-53167-53-6,192.168.85.228,53167,192.168.85.99,53,6,308702,5,6,49,65,47,0,9.8,20.81345719,64,0,10.83333333,26.04931221,369.2881808,35.63307008,100,144,9.5,21.79866551,475.1818182
192.168.85.228-192.168.85.99-53166-53-6,192.168.85.228,53166,192.168.85.99,53,6,309292,5,6,49,77,47,0,9.8,20.81345719,76,0,12.83333333,30.94780552,407.3820209,35.56509706,100,144,10.5,24.61891365,606.0909091
192.168.85.228-192.168.85.99-53168-53-6,192.168.85.228,53168,192.168.85.99,53,6,308733,5,6,49,74,47,0,9.8,20.81345719,73,0,12.33333333,29.72316717,398.4025031,35.62949215,100,144,10.25,23.89798394,571.1136364
192.168.85.228-192.168.85.99-54987-53-17,192.168.85.228,54987,192.168.85.99,53,17,85249,0,2,0,217,0,0,0,0,168,49,108.5,84.14570696,2545.484405,23.46068576,0,16,88.66666667,68.70468203,4720.333333
192.168.85.228-192.168.85.99-55758-53-17,192.168.85.228,55758,192.168.85.99,53,17,121704,0,2,0,229,0,0,0,0,180,49,114.5,92.63098834,1881.614409,16.43331361,0,16,92.66666667,75.63288526,5720.333333
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,112648590,3,1,0,0,0,0,0,0,0,0,0,0,0,0.035508656,0,0,0,0,0
192.168.85.228-99.86.20.103-62627-443-6,192.168.85.228,62627,99.86.20.103,443,6,80293545,6,7,100,185,50,0,16.66666667,25.81988897,50,0,26.42857143,24.78478796,3.549475864,0.161905917,120,140,23.92857143,24.89814416,619.9175824
192.168.85.228-192.168.85.99-53178-53-6,192.168.85.228,53178,192.168.85.99,53,6,279649,5,6,36,93,34,0,7.2,15.00666519,92,0,15.5,37.47932764,461.2925489,39.33502355,100,144,10.75,27.36661868,748.9318182
192.168.85.228-192.168.85.99-53179-53-6,192.168.85.228,53179,192.168.85.99,53,6,280046,5,6,36,81,34,0,7.2,15.00666519,80,0,13.5,32.58066912,417.7885062,39.27926126,100,144,9.75,24.15903746,583.6590909
192.168.85.228-34.117.65.55-52710-443-6,192.168.85.228,52710,34.117.65.55,443,6,67632,0,2,0,1,0,0,0,0,1,0,0.5,0.707106781,14.78590017,29.57180033,0,52,0.666666667,0.577350269,0.333333333
134.221.96.15-107.95.0.20-0-0-0,134.221.96.15,0,107.95.0.20,0,0,410881,4,1,0,0,0,0,0,0,0,0,0,0,0,12.1689735,0,0,0,0,0
192.168.85.228-13.69.109.130-53172-443-6,192.168.85.228,53172,13.69.109.130,443,6,1401195,8,9,1662,5083,862,0,207.75,304.8281717,1350,0,564.7777778,615.7253401,4813.748265,12.13250119,160,204,374.7222222,507.1214967,257172.2124
192.168.85.228-34.117.65.55-52710-443-6,192.168.85.228,52710,34.117.65.55,443,6,70607,0,2,0,1,0,0,0,0,1,0,0.5,0.707106781,14.1629017,28.32580339,0,52,0.666666667,0.577350269,0.333333333
192.168.85.228-20.198.118.190-62407-443-6,192.168.85.228,62407,20.198.118.190,443,6,45232854,3,3,44,394,44,0,14.66666667,25.40341184,175,44,131.3333333,75.63288526,9.683227152,0.132646947,60,60,68.85714286,75.13194742,5644.809524
134.221.96.1-176.48.0.78-0-0-0,134.221.96.1,0,176.48.0.78,0,0,40202478,1,1,0,0,0,0,0,0,0,0,0,0,0,0.049748177,0,0,0,0,0
192.168.85.228-224.0.0.251-5353-5353-17,192.168.85.228,5353,224.0.0.251,5353,17,119992961,3,1,131,45,45,43,43.66666667,1.154700538,45,45,45,0,1.466752704,0.033335289,24,8,44.2,1.095445115,1.2
192.168.85.228-13.69.109.130-53172-443-6,192.168.85.228,53172,13.69.109.130,443,6,594263,1,1,0,0,0,0,0,0,0,0,0,0,0,3.365513249,20,20,0,0,0
192.168.85.228-35.186.224.47-65487-443-6,192.168.85.228,65487,35.186.224.47,443,6,31196328,3,5,35,97,35,0,11.66666667,20.20725942,35,0,19.4,17.78482499,4.231267218,0.256440437,60,100,18.55555556,17.67138302,312.2777778
192.168.85.228-104.199.240.237-65496-4070-6,192.168.85.228,65496,104.199.240.237,4070,6,59496319,2,4,0,33,0,0,0,0,11,0,8.25,5.5,0.554656163,0.100846575,40,80,6.285714286,5.879747322,34.57142857
192.168.85.228-49.44.197.202-53277-80-6,192.168.85.228,53277,49.44.197.202,80,6,665199,3,4,111,187,111,0,37,64.08587988,187,0,46.75,93.5,447.9862417,10.52316675,60,104,37.25,71.90221534,5169.928571
192.168.85.228-13.69.109.130-53172-443-6,192.168.85.228,53172,13.69.109.130,443,6,2132971,1,1,0,0,0,0,0,0,0,0,0,0,0,0.937659256,20,20,0,0,0
134.221.96.1-176.48.0.20-0-0-0,134.221.96.1,0,176.48.0.20,0,0,40129074,1,1,0,0,0,0,0,0,0,0,0,0,0,0.049839176,0,0,0,0,0
192.168.85.228-192.168.85.255-57621-57621-17,192.168.85.228,57621,192.168.85.255,57621,17,30001538,1,1,44,44,44,44,44,0,44,44,44,0,2.933182959,0.066663249,8,8,44,0,0
192.168.85.228-52.163.231.110-53261-443-6,192.168.85.228,53261,52.163.231.110,443,6,63527572,2,2,0,0,0,0,0,0,0,0,0,0,0,0.062964786,40,64,0,0,0
192.168.85.228-52.163.231.110-53331-443-6,192.168.85.228,53331,52.163.231.110,443,6,343340,6,7,353,4208,195,0,58.83333333,91.89214693,1350,0,601.1428571,701.4200901,13284.20807,37.86334246,120,164,325.7857143,558.7506914,312202.3352
192.168.85.228-52.163.231.110-53261-443-6,52.163.231.110,443,192.168.85.228,53261,6,1328189,0,2,0,227,0,0,0,0,227,0,113.5,160.5132393,170.9094112,1.505809791,0,40,75.66666667,131.0585111,17176.33333
192.168.85.228-192.168.85.99-49665-53-17,192.168.85.228,49665,192.168.85.99,53,17,29954,0,2,0,143,0,0,0,0,102,41,71.5,43.13351365,4773.98678,66.76904587,0,16,61.33333333,35.21836642,1240.333333
192.168.85.228-35.186.224.47-53268-443-6,192.168.85.228,53268,35.186.224.47,443,6,65491880,2,2,0,0,0,0,0,0,0,0,0,0,0,0.061076274,40,64,0,0,0
142.250.195.131-192.168.85.228-443-53388-6,192.168.85.228,53388,142.250.195.131,443,6,10491130,1,3,0,0,0,0,0,0,0,0,0,0,0,0.381274467,20,84,0,0,0
142.250.195.131-192.168.85.228-443-53386-6,192.168.85.228,53386,142.250.195.131,443,6,10553801,1,3,0,0,0,0,0,0,0,0,0,0,0,0.379010368,20,84,0,0,0
142.250.182.46-192.168.85.228-443-53392-6,192.168.85.228,53392,142.250.182.46,443,6,10448269,1,3,0,0,0,0,0,0,0,0,0,0,0,0.382838535,20,84,0,0,0
192.168.85.228-64.233.170.188-53394-5228-6,192.168.85.228,53394,64.233.170.188,5228,6,10824408,1,3,0,0,0,0,0,0,0,0,0,0,0,0.369535221,20,84,0,0,0
192.168.85.228-35.186.224.13-53422-443-6,192.168.85.228,53422,35.186.224.13,443,6,10563081,1,3,0,0,0,0,0,0,0,0,0,0,0,0.378677395,20,84,0,0,0
192.168.85.228-35.186.224.13-53423-443-6,192.168.85.228,53423,35.186.224.13,443,6,10562859,1,3,0,0,0,0,0,0,0,0,0,0,0,0.378685354,20,84,0,0,0
192.168.85.228-35.186.224.13-53425-443-6,192.168.85.228,53425,35.186.224.13,443,6,10547283,1,3,0,0,0,0,0,0,0,0,0,0,0,0.379244588,20,84,0,0,0
192.168.85.228-35.186.224.13-53425-443-6,192.168.85.228,53425,35.186.224.13,443,6,85,0,2,0,0,0,0,0,0,0,0,0,0,0,23529.41176,0,40,0,0,0
192.168.85.228-18.155.99.75-53398-443-6,192.168.85.228,53398,18.155.99.75,443,6,30216213,1,3,0,0,0,0,0,0,0,0,0,0,0,0.132379263,20,84,0,0,0
192.168.85.228-34.117.65.55-53183-443-6,192.168.85.228,53183,34.117.65.55,443,6,2104105,10,14,1501,6285,626,0,150.1,230.6769988,1350,0,448.9285714,570.9342498,3700.385675,11.40627488,212,316,311.44,471.6287452,222433.6733
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,89124166,3,1,0,0,0,0,0,0,0,0,0,0,0,0.044881205,0,0,0,0,0
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,100990007,15,1,0,0,0,0,0,0,0,0,0,0,0,0.158431517,0,0,0,0,0
192.168.85.99-224.0.0.22-0-0-0,192.168.85.99,0,224.0.0.22,0,0,97178236,7,1,0,0,0,0,0,0,0,0,0,0,0,0.08232296,0,0,0,0,0
192.168.85.99-224.0.0.251-5353-5353-17,192.168.85.99,5353,224.0.0.251,5353,17,92304719,13,1,2032,131,381,89,156.3076923,101.0943327,131,131,131,0,23.4332548,0.151671552,104,8,152.9333333,94.01783012,8839.352381
134.221.96.1-238.12.0.20-0-0-0,134.221.96.1,0,238.12.0.20,0,0,62580644,1,1,0,0,0,0,0,0,0,0,0,0,0,0.031958763,0,0,0,0,0
134.221.96.0-21.74.0.20-0-0-0,134.221.96.0,0,21.74.0.20,0,0,80606740,6,1,0,0,0,0,0,0,0,0,0,0,0,0.086841373,0,0,0,0,0
134.221.96.8-166.194.0.20-0-0-0,134.221.96.8,0,166.194.0.20,0,0,117120650,43,1,0,0,0,0,0,0,0,0,0,0,0,0.375680975,0,0,0,0,0
134.221.96.2-185.210.0.63-0-0-0,134.221.96.2,0,185.210.0.63,0,0,90559969,3,1,0,0,0,0,0,0,0,0,0,0,0,0.044169626,0,0,0,0,0
134.221.96.2-185.210.0.20-0-0-0,134.221.96.2,0,185.210.0.20,0,0,91064749,6,1,0,0,0,0,0,0,0,0,0,0,0,0.076868383,0,0,0,0,0
192.168.85.228-20.189.173.9-53319-443-6,192.168.85.228,53319,20.189.173.9,443,6,4142502,10,11,3215,5608,1105,0,321.5,401.0747367,1350,0,509.8181818,571.7896148,2129.872237,5.069400087,200,244,401.0454545,491.4236343,241497.1883
134.221.96.10-229.242.0.70-0-0-0,134.221.96.10,0,229.242.0.70,0,0,92126460,3,1,0,0,0,0,0,0,0,0,0,0,0,0.043418579,0,0,0,0,0
134.221.96.10-229.242.0.20-0-0-0,134.221.96.10,0,229.242.0.20,0,0,95142301,11,1,0,0,0,0,0,0,0,0,0,0,0,0.126126863,0,0,0,0,0
134.221.96.2-187.147.0.49-0-0-0,134.221.96.2,0,187.147.0.49,0,0,99007948,4,1,0,0,0,0,0,0,0,0,0,0,0,0.050500996,0,0,0,0,0
134.221.96.2-187.147.0.32-0-0-0,134.221.96.2,0,187.147.0.32,0,0,101353957,5,1,0,0,0,0,0,0,0,0,0,0,0,0.059198478,0,0,0,0,0
134.221.96.8-75.148.0.20-0-0-0,134.221.96.8,0,75.148.0.20,0,0,90618099,4,1,0,0,0,0,0,0,0,0,0,0,0,0.055176615,0,0,0,0,0
134.221.96.13-41.86.0.20-0-0-0,134.221.96.13,0,41.86.0.20,0,0,112158366,6,1,0,0,0,0,0,0,0,0,0,0,0,0.062411751,0,0,0,0,0
134.221.96.2-187.147.0.78-0-0-0,134.221.96.2,0,187.147.0.78,0,0,90631818,3,1,0,0,0,0,0,0,0,0,0,0,0,0.044134611,0,0,0,0,0
192.168.85.228-34.107.221.82-53190-80-6,192.168.85.228,53190,34.107.221.82,80,6,95684006,5,5,606,596,303,0,121.2,165.9599349,298,0,119.2,163.2213221,12.56218307,0.104510674,100,124,109.2727273,151.6180009,22988.01818
192.168.85.228-34.107.221.82-53189-80-6,192.168.85.228,53189,34.107.221.82,80,6,95748058,8,9,1220,864,305,0,152.5,163.0293576,216,0,96,113.8419958,21.7654545,0.177549293,172,216,115.7777778,136.6496403,18673.12418
134.221.96.14-69.29.0.20-0-0-0,134.221.96.14,0,69.29.0.20,0,0,95625430,3,1,0,0,0,0,0,0,0,0,0,0,0,0.041829877,0,0,0,0,0
192.168.85.228-34.107.221.82-53189-80-6,192.168.85.228,53189,34.107.221.82,80,6,63448,0,2,0,0,0,0,0,0,0,0,0,0,0,31.52187618,0,40,0,0,0
192.168.85.228-34.107.221.82-53190-80-6,192.168.85.228,53190,34.107.221.82,80,6,63568,0,2,0,0,0,0,0,0,0,0,0,0,0,31.462371,0,40,0,0,0
134.221.96.0-21.74.0.78-0-0-0,134.221.96.0,0,21.74.0.78,0,0,80236501,2,1,0,0,0,0,0,0,0,0,0,0,0,0.037389467,0,0,0,0,0
134.221.96.13-41.86.0.52-0-0-0,134.221.96.13,0,41.86.0.52,0,0,110384781,4,1,0,0,0,0,0,0,0,0,0,0,0,0.045296099,0,0,0,0,0
192.168.85.228-216.58.195.227-53486-443-6,192.168.85.228,53486,216.58.195.227,443,6,10835111,1,3,0,0,0,0,0,0,0,0,0,0,0,0.369170191,20,84,0,0,0
192.168.85.228-216.58.195.227-53492-443-6,192.168.85.228,53492,216.58.195.227,443,6,10630855,1,3,0,0,0,0,0,0,0,0,0,0,0,0.376263245,20,84,0,0,0
192.168.85.228-34.117.65.55-53183-443-6,192.168.85.228,53183,34.117.65.55,443,6,102194,0,2,0,1,0,0,0,0,1,0,0.5,0.707106781,9.785310292,19.57062058,0,52,0.666666667,0.577350269,0.333333333
192.168.85.228-192.168.85.99-52599-53-17,192.168.85.228,52599,192.168.85.99,53,17,90014098,3,5,126,880,42,42,42,0,222,42,176,77.97435476,11.17602712,0.088874967,24,40,116.4444444,89.59786704,8027.777778
192.168.85.228-192.168.85.99-53059-53-17,192.168.85.228,53059,192.168.85.99,53,17,90198557,3,5,124,890,42,41,41.33333333,0.577350269,222,41,178,76.79192666,11.24186499,0.088693215,24,40,117.2222222,90.23965007,8143.194444
192.168.85.228-192.168.85.99-52176-53-17,192.168.85.228,52176,192.168.85.99,53,17,90199105,3,5,124,792,42,41,41.33333333,0.577350269,209,41,158.4,66.97611515,10.15531141,0.088692676,24,40,106.3333333,77.81548689,6055.25
192.168.85.228-192.168.85.99-63950-53-17,192.168.85.228,63950,192.168.85.99,53,17,90199105,3,5,124,811,42,41,41.33333333,0.577350269,227,42,162.2,70.32567099,10.36595651,0.088692676,24,40,108.5555556,80.74514089,6519.777778
134.221.96.8-75.148.0.62-0-0-0,134.221.96.8,0,75.148.0.62,0,0,90006889,2,1,0,0,0,0,0,0,0,0,0,0,0,0.033330782,0,0,0,0,0
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,90437839,3,1,0,0,0,0,0,0,0,0,0,0,0,0.044229274,0,0,0,0,0
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,96246758,3,1,0,0,0,0,0,0,0,0,0,0,0,0.041559841,0,0,0,0,0
192.168.85.99-224.0.0.251-5353-5353-17,192.168.85.99,5353,224.0.0.251,5353,17,118680387,29,1,6502,131,381,89,224.2068966,134.8704085,131,131,131,0,55.88960542,0.252779762,232,8,218.1935484,132.3599686,17519.16129
134.221.96.11-164.115.0.21-0-0-0,134.221.96.11,0,164.115.0.21,0,0,90228642,2,1,0,0,0,0,0,0,0,0,0,0,0,0.033248866,0,0,0,0,0
192.168.85.228-192.168.85.99-50497-53-17,192.168.85.228,50497,192.168.85.99,53,17,60540940,9,11,383,1884,63,34,42.55555556,8.66185764,294,47,171.2727273,74.99078731,37.44573507,0.330354963,72,88,110.1904762,84.56986405,7152.061905
192.168.85.228-192.168.85.99-61793-53-17,192.168.85.228,61793,192.168.85.99,53,17,60305109,8,10,343,1422,57,34,42.875,6.978282638,268,45,142.2,60.99872494,29.26783533,0.298482173,64,80,95.26315789,66.8088834,4463.426901
134.221.96.0-21.74.0.20-0-0-0,134.221.96.0,0,21.74.0.20,0,0,80254250,2,1,0,0,0,0,0,0,0,0,0,0,0,0.037381198,0,0,0,0,0
134.221.96.8-166.194.0.20-0-0-0,134.221.96.8,0,166.194.0.20,0,0,117142897,39,1,0,0,0,0,0,0,0,0,0,0,0,0.341463298,0,0,0,0,0
134.221.96.2-185.210.0.63-0-0-0,134.221.96.2,0,185.210.0.63,0,0,90618849,3,1,0,0,0,0,0,0,0,0,0,0,0,0.044140927,0,0,0,0,0
134.221.96.2-185.210.0.20-0-0-0,134.221.96.2,0,185.210.0.20,0,0,90763999,3,1,0,0,0,0,0,0,0,0,0,0,0,0.044070337,0,0,0,0,0
134.221.96.10-229.242.0.70-0-0-0,134.221.96.10,0,229.242.0.70,0,0,92118470,3,1,0,0,0,0,0,0,0,0,0,0,0,0.043422345,0,0,0,0,0
134.221.96.10-229.242.0.20-0-0-0,134.221.96.10,0,229.242.0.20,0,0,92083734,3,1,0,0,0,0,0,0,0,0,0,0,0,0.043438725,0,0,0,0,0
134.221.96.2-187.147.0.49-0-0-0,134.221.96.2,0,187.147.0.49,0,0,101784758,4,1,0,0,0,0,0,0,0,0,0,0,0,0.049123269,0,0,0,0,0
134.221.96.2-187.147.0.32-0-0-0,134.221.96.2,0,187.147.0.32,0,0,76472523,2,1,0,0,0,0,0,0,0,0,0,0,0,0.039229777,0,0,0,0,0
134.221.96.2-187.147.0.78-0-0-0,134.221.96.2,0,187.147.0.78,0,0,90222361,3,1,0,0,0,0,0,0,0,0,0,0,0,0.044334907,0,0,0,0,0
134.221.96.8-75.148.0.20-0-0-0,134.221.96.8,0,75.148.0.20,0,0,89949643,2,1,0,0,0,0,0,0,0,0,0,0,0,0.033351995,0,0,0,0,0
