"Flow ID","Src IP","Src Port","Dst IP","Dst Port","Protocol","Flow Duration","Tot Fwd Pkts","Tot Bwd Pkts","TotLen Fwd Pkts","TotLen Bwd Pkts","Fwd Pkt Len Max","Fwd Pkt Len Min","Fwd Pkt Len Mean","Fwd Pkt Len Std","Bwd Pkt Len Max","Bwd Pkt Len Min","Bwd Pkt Len Mean","Bwd Pkt Len Std","Flow Byts/s","Flow Pkts/s","Fwd Header Len","Bwd Header Len","Pkt Len Mean","Pkt Len Std","Pkt Len Var","Label"
"8.8.8.8-10.11.10.25-443-57881-6","10.11.10.25","57881","8.8.8.8","443","6","189","1","1","0","0","0","0","0","0","0","0","0","0","0","10582.010582011","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57985-6","10.11.10.25","57985","8.8.8.8","443","6","201734","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2562.7806914055","29.742135683623","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57986-6","10.11.10.25","57986","8.8.8.8","443","6","201675","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2563.5304326268","29.750836742283","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57986-6","10.11.10.25","57986","8.8.8.8","443","6","223","1","1","0","0","0","0","0","0","0","0","0","0","0","8968.6098654708","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57985-6","10.11.10.25","57985","8.8.8.8","443","6","509","1","1","0","0","0","0","0","0","0","0","0","0","0","3929.2730844794","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57987-6","10.11.10.25","57987","8.8.8.8","443","6","205979","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2509.9646080426","29.129183072061","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57987-6","10.11.10.25","57987","8.8.8.8","443","6","227","1","1","0","0","0","0","0","0","0","0","0","0","0","8810.5726872247","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57989-6","10.11.10.25","57989","8.8.8.8","443","6","182062","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2839.6919730641","32.9558062638","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57989-6","10.11.10.25","57989","8.8.8.8","443","6","233","1","1","0","0","0","0","0","0","0","0","0","0","0","8583.6909871245","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57988-6","10.11.10.25","57988","8.8.8.8","443","6","192394","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2687.1939873385","31.18600372153","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57988-6","10.11.10.25","57988","8.8.8.8","443","6","333","1","1","0","0","0","0","0","0","0","0","0","0","0","6006.006006006","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57992-6","10.11.10.25","57992","8.8.8.8","443","6","133724","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","3866.172115701","44.868535191888","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57992-6","10.11.10.25","57992","8.8.8.8","443","6","155","1","1","0","0","0","0","0","0","0","0","0","0","0","12903.225806452","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57990-6","10.11.10.25","57990","8.8.8.8","443","6","150355","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","3438.5288151375","39.905556848791","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57991-6","10.11.10.25","57991","8.8.8.8","443","6","144296","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","3582.9129012585","41.581194211898","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57991-6","10.11.10.25","57991","8.8.8.8","443","6","199","1","1","0","0","0","0","0","0","0","0","0","0","0","10050.251256281","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57990-6","10.11.10.25","57990","8.8.8.8","443","6","448","1","1","0","0","0","0","0","0","0","0","0","0","0","4464.2857142857","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57999-6","10.11.10.25","57999","8.8.8.8","443","6","112515","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","4594.9428965027","53.326223170244","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57998-6","10.11.10.25","57998","8.8.8.8","443","6","112640","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","4589.84375","53.267045454545","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57995-6","10.11.10.25","57995","8.8.8.8","443","6","127422","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","4057.3841251903","47.087630079578","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58001-6","10.11.10.25","58001","8.8.8.8","443","6","106216","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","4867.43993372","56.488664607969","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-57999-6","10.11.10.25","57999","8.8.8.8","443","6","278","1","1","0","0","0","0","0","0","0","0","0","0","0","7194.2446043165","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57995-6","10.11.10.25","57995","8.8.8.8","443","6","573","1","1","0","0","0","0","0","0","0","0","0","0","0","3490.4013961606","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57998-6","10.11.10.25","57998","8.8.8.8","443","6","519","1","1","0","0","0","0","0","0","0","0","0","0","0","3853.5645472062","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58001-6","10.11.10.25","58001","8.8.8.8","443","6","313","1","1","0","0","0","0","0","0","0","0","0","0","0","6389.7763578275","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57887-6","10.11.10.25","57887","8.8.4.4","443","6","7080513","5","5","517","0","517","0","103.4","231.20942887348","0","0","0","0","73.017308209165","1.4123270446647","136","136","47","155.8813651467","24299","0"
"8.8.4.4-10.11.10.25-443-57886-6","10.11.10.25","57886","8.8.4.4","443","6","7080532","5","5","517","0","517","0","103.4","231.20942887348","0","0","0","0","73.017112273484","1.4123232548063","136","136","47","155.8813651467","24299","0"
"8.8.4.4-10.11.10.25-443-57886-6","10.11.10.25","57886","8.8.4.4","443","6","300","1","1","0","0","0","0","0","0","0","0","0","0","0","6666.6666666667","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-57887-6","10.11.10.25","57887","8.8.4.4","443","6","1803","1","1","0","0","0","0","0","0","0","0","0","0","0","1109.2623405435","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58003-6","10.11.10.25","58003","8.8.8.8","443","6","178459","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2897.0239662892","33.621167887302","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58003-6","10.11.10.25","58003","8.8.8.8","443","6","380","1","1","0","0","0","0","0","0","0","0","0","0","0","5263.1578947368","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58005-6","10.11.10.25","58005","8.8.8.8","443","6","412119","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","1254.4920277881","14.558901676458","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58005-6","10.11.10.25","58005","8.8.8.8","443","6","417","1","1","0","0","0","0","0","0","0","0","0","0","0","4796.1630695444","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57890-6","10.11.10.25","57890","8.8.8.8","443","6","7079222","5","5","517","0","517","0","103.4","231.20942887348","0","0","0","0","73.030623986647","1.4125846032233","136","136","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57890-6","10.11.10.25","57890","8.8.8.8","443","6","325","1","1","0","0","0","0","0","0","0","0","0","0","0","6153.8461538461","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58009-6","10.11.10.25","58009","8.8.8.8","443","6","67862","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","7618.4020512216","88.414723998703","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58009-6","10.11.10.25","58009","8.8.8.8","443","6","443","1","1","0","0","0","0","0","0","0","0","0","0","0","4514.6726862302","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57897-6","10.11.10.25","57897","8.8.8.8","443","6","7075432","5","5","517","0","517","0","103.4","231.20942887348","0","0","0","0","73.069743303306","1.41334126312","136","136","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57897-6","10.11.10.25","57897","8.8.8.8","443","6","413","1","1","0","0","0","0","0","0","0","0","0","0","0","4842.6150121065","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58011-6","10.11.10.25","58011","8.8.8.8","443","6","46092","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","11216.697040701","130.17443374121","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58011-6","10.11.10.25","58011","8.8.8.8","443","6","439","1","1","0","0","0","0","0","0","0","0","0","0","0","4555.8086560364","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-57899-6","10.11.10.25","57899","8.8.8.8","443","6","7093655","5","5","517","0","517","0","103.4","231.20942887348","0","0","0","0","72.88203331005","1.4097105088984","136","136","47","155.8813651467","24299","0"
"8.8.8.8-10.11.10.25-443-57899-6","10.11.10.25","57899","8.8.8.8","443","6","364","1","1","0","0","0","0","0","0","0","0","0","0","0","5494.5054945055","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58013-6","10.11.10.25","58013","8.8.8.8","443","6","93149","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","5550.2474530054","64.412929822113","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58013-6","10.11.10.25","58013","8.8.8.8","443","6","370","1","1","0","0","0","0","0","0","0","0","0","0","0","5405.4054054054","20","20","0","0","0","0"
"224.0.0.251-10.11.10.171-0-0-0","10.11.10.171","0","224.0.0.251","0","0","243","2","1","0","0","0","0","0","0","0","0","0","0","0","12345.679012346","0","0","0","0","0","0"
"224.0.0.251-10.11.5.213-5353-5353-17","10.11.5.213","5353","224.0.0.251","5353","17","80089425","1","1","61","61","61","61","61","0","61","61","61","0","1.5232972393047","0.024972085890241","8","8","61","0","0","0"
"8.8.4.4-10.11.10.25-443-58017-6","10.11.10.25","58017","8.8.4.4","443","6","64013","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","8076.4844640932","93.730960898567","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-58017-6","10.11.10.25","58017","8.8.4.4","443","6","357","1","1","0","0","0","0","0","0","0","0","0","0","0","5602.2408963585","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58019-6","10.11.10.25","58019","8.8.8.8","443","6","121183","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","4266.2749725621","49.51189523283","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58019-6","10.11.10.25","58019","8.8.8.8","443","6","432","1","1","0","0","0","0","0","0","0","0","0","0","0","4629.6296296296","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-58021-6","10.11.10.25","58021","8.8.4.4","443","6","88623","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","5833.7000552904","67.702515148438","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-58021-6","10.11.10.25","58021","8.8.4.4","443","6","440","1","1","0","0","0","0","0","0","0","0","0","0","0","4545.4545454545","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58023-6","10.11.10.25","58023","8.8.8.8","443","6","61199","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","8447.8504550728","98.040817660419","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58023-6","10.11.10.25","58023","8.8.8.8","443","6","464","1","1","0","0","0","0","0","0","0","0","0","0","0","4310.3448275862","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-58029-6","10.11.10.25","58029","8.8.4.4","443","6","264024","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","1958.1553192134","22.725206799382","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-58029-6","10.11.10.25","58029","8.8.4.4","443","6","422","1","1","0","0","0","0","0","0","0","0","0","0","0","4739.336492891","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-58027-6","10.11.10.25","58027","8.8.4.4","443","6","398047","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","1298.8415940831","15.073596836554","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-58027-6","10.11.10.25","58027","8.8.4.4","443","6","356","1","1","0","0","0","0","0","0","0","0","0","0","0","5617.9775280899","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-58031-6","10.11.10.25","58031","8.8.4.4","443","6","165653","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","3120.9818113768","36.220291814818","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-58031-6","10.11.10.25","58031","8.8.4.4","443","6","304","1","1","0","0","0","0","0","0","0","0","0","0","0","6578.947368421","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58033-6","10.11.10.25","58033","8.8.8.8","443","6","141147","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","3662.8479528435","42.508873727391","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58033-6","10.11.10.25","58033","8.8.8.8","443","6","234","1","1","0","0","0","0","0","0","0","0","0","0","0","8547.0085470085","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-58038-6","10.11.10.25","58038","8.8.4.4","443","6","247537","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2088.576657227","24.238800664143","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-58038-6","10.11.10.25","58038","8.8.4.4","443","6","391","1","1","0","0","0","0","0","0","0","0","0","0","0","5115.0895140665","20","20","0","0","0","0"
"8.8.4.4-10.11.10.25-443-58043-6","10.11.10.25","58043","8.8.4.4","443","6","263798","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","1959.8329024481","22.744675850461","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58041-6","10.11.10.25","58041","8.8.8.8","443","6","269317","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","1919.6708711296","22.278578775198","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-58043-6","10.11.10.25","58043","8.8.4.4","443","6","399","1","1","0","0","0","0","0","0","0","0","0","0","0","5012.5313283208","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58041-6","10.11.10.25","58041","8.8.8.8","443","6","257","1","1","0","0","0","0","0","0","0","0","0","0","0","7782.1011673152","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58035-6","10.11.10.25","58035","8.8.8.8","443","6","447993","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","1154.0358889536","13.39306640952","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58035-6","10.11.10.25","58035","8.8.8.8","443","6","473","1","1","0","0","0","0","0","0","0","0","0","0","0","4228.3298097251","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58045-6","10.11.10.25","58045","8.8.8.8","443","6","215314","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","2401.1443751916","27.866279015763","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58045-6","10.11.10.25","58045","8.8.8.8","443","6","395","1","1","0","0","0","0","0","0","0","0","0","0","0","5063.2911392405","20","20","0","0","0","0"
"8.8.8.8-10.11.10.25-443-58048-6","10.11.10.25","58048","8.8.8.8","443","6","76763","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","6735.0155673957","78.162656488152","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.8.8-10.11.10.25-443-58048-6","10.11.10.25","58048","8.8.8.8","443","6","309","1","1","0","0","0","0","0","0","0","0","0","0","0","6472.4919093851","20","20","0","0","0","0"
"172.217.166.163-10.11.10.25-443-57959-6","10.11.10.25","57959","172.217.166.163","443","6","7299470","6","8","597","4348","517","0","99.5","207.02053038286","1460","0","543.5","720.63920039286","677.44644474188","1.9179474674189","120","184","329.66666666667","575.81441289294","331562.23809524","0"
"172.217.166.163-10.11.10.25-443-57960-6","10.11.10.25","57960","172.217.166.163","443","6","7299692","12","15","2195","7339","530","0","182.91666666667","235.00656019212","1460","0","489.26666666667","675.07464842962","1306.082503207","3.6987861953628","240","324","340.5","535.1902742293","286428.62962963","0"
"142.250.67.227-10.11.10.25-443-57977-6","10.11.10.25","57977","142.250.67.227","443","6","6401954","12","15","1829","7690","530","0","152.41666666667","220.54084690033","1460","0","512.66666666667","656.2707048888","1486.8897839628","4.2174623560244","264","324","339.96428571428","528.79159811102","279620.5542328","0"
"8.8.4.4-10.11.10.25-443-58050-6","10.11.10.25","58050","8.8.4.4","443","6","50193","2","4","517","0","517","0","258.5","365.57420587345","0","0","0","0","10300.241069472","119.53858107704","40","104","73.857142857143","195.40763254577","38184.142857143","0"
"8.8.4.4-10.11.10.25-443-58050-6","10.11.10.25","58050","8.8.4.4","443","6","377","1","1","0","0","0","0","0","0","0","0","0","0","0","5305.0397877984","20","20","0","0","0","0"
"172.217.166.46-10.11.10.25-443-57555-6","10.11.10.25","57555","172.217.166.46","443","6","162175","0","2","0","0","0","0","0","0","0","0","0","0","0","12.332357021736","0","40","0","0","0","0"
